CFFcropid,INSTCODE,ACCENUMB,COLLNUMB,COLLCODE,COLLNAME,COLLINSTADDRESS,COLLMISSID,GENUS,SPECIES,SPAUTHOR,SUBTAXA,SUBTAUTHOR,CROPNAME,ACCENAME,ACQDATE,ORIGCTY,COLLSITE,lat,lon,COORDUNCERT,COORDDATUM,GEOREFMETH,ELEVATION,COLLDATE,BREDCODE,BREDNAME,SAMPSTAT,ANCEST,COLLSRC,DONORCODE,DONORNAME,DONORNUMB,OTHERNUMB,DUPLSITE,DUPLINSTNAME,STORAGE,MLSSTAT,UUID,HISTORIC,ACCEURL,REMARKS
10001000035,IND002,ICP 7000,DSLR 20,IND002,,,ICRISAT-MISN-001,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19740620,IND,Dondi; Bastar district,20.489999,81.010002,,,,,19740404,,,300,,21,,,,,,,12;13,,2abd129d-997b-4d9e-bc03-1c7a02193571,,,
10001000035,IND002,ICP 15713,PR 4562,IND002,,,ICRISAT-MISN-055,Cajanus,scarabaeoides,(L.) Thouars,,,pigeonpea,,19800611,IND,Palesner; Khargon,20.5,78.61,,,,,19791001,,,100,,10,,,,ICPW 112,,,12;13,,0b5c80ea-0cc1-4152-b94d-3a40b7069c3e,,,
10001000035,IND002,ICP 14021,RSW 7,IND002,,,ICRISAT-MISN-133,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19870716,IND,Kund; Buldane,20.53,76.180003,,,,,19860306,,,300,,21,,,,,,,12;13,,a4366ee1-c512-40ab-b185-2f08f3199bcf,,,
10001000035,IND002,ICP 8336,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19760604,IND,Dhule; Dhule district,20.54,74.459999,,,,,,,,300,,21,,,,JKN 10,,,12;13,,6adb0563-23a2-48a3-9e9c-4412ba22bdfe,,,
10001000035,IND002,ICP 8873,LJR 2,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Dinbari; Bulsar,20.610001,72.919998,,,,,19780221,,,300,,21,,,,,,,12;13,,83bef4e7-6b78-4a80-bd09-b498d1e6c73b,,,
10001000035,IND002,ICP 8875,LJR 4A,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Kharedi; Bulsar,20.610001,72.919998,,,,,19780222,,,300,,21,,,,,,,12;13,,1f04b349-3886-486f-a1b5-54ed76108e2c,,,
10001000035,IND002,ICP 8876,LJR 4B,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Kharedi; Bulsar,20.610001,72.919998,,,,,19780222,,,300,,21,,,,,,,12;13,,748a1218-145d-4d4a-ac1a-c1a7d9fbce7a,,,
10001000035,IND002,ICP 8877,LJR 5,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Bilpur; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,21,,,,,,,12;13,,49045e16-440d-4219-b67a-e88be75bc753,,,
10001000035,IND002,ICP 8878,LJR 6A,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Sindumbar; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,21,,,,,,,12;13,,ba7101d1-026d-40df-9ec0-791ecfc46f87,,,
10001000035,IND002,ICP 8879,LJR 6B,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Sindumbar; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,21,,,,,,,12;13,,e98ae3d6-4202-47db-9612-a2652c382158,,,
10001000035,IND002,ICP 8880,LJR 7A,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Rajpurijungle; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,30,,,,,,,12;13,,a12ef74d-3d43-47cc-a364-450f9a01e87f,,,
10001000035,IND002,ICP 8881,LJR 7B,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Rajpurijungle; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,30,,,,,,,12;13,,76da7da8-22e2-46a7-aa75-42e937d3ad07,,,
10001000035,IND002,ICP 8882,LJR 8,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Batra; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,21,,,,,,,12;13,,959d87e6-7786-436b-ad2b-8b9b2e9356b6,,,
10001000035,IND002,ICP 8883,LJR 9A,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Omarkoyi; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,21,,,,,,,12;13,,6f8d5866-8503-4647-963f-362a91a17aa4,,,
10001000035,IND002,ICP 8884,LJR 9B,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Omarkoyi; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,21,,,,,,,12;13,,02664d45-4df6-4f51-a0cb-2f6e239f658c,,,
10001000035,IND002,ICP 8885,LJR 10,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Hanmanvari; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,21,,,,,,,12;13,,8b66bd35-23c6-4fa8-957a-5e873fc7083d,,,
10001000035,IND002,ICP 8886,LJR 11,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Motivaljar; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,21,,,,,,,12;13,,b7303ebd-ee5c-4897-9f8e-17a0458cb0b2,,,
10001000035,IND002,ICP 8887,LJR 12,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Kundalpuda; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,21,,,,,,,12;13,,da68b662-77f1-48d8-b708-cbf94433d5d1,,,
10001000035,IND002,ICP 8888,LJR 13,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Kunreri; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,21,,,,,,,12;13,,4f800320-5936-4785-9072-b31e0edb6731,,,
10001000035,IND002,ICP 8889,LJR 14,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Donguri; Bulsar,20.610001,72.919998,,,,,19780223,,,300,,21,,,,,,,12;13,,44cfe4e9-2020-4b2b-93c5-98db353c3290,,,
10001000035,IND002,ICP 8735,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19771231,IND,Bulsar; Valsada,20.629999,72.93,,,,,,,,300,,21,,,,,,,12;13,,212a1e55-2681-4629-8838-f0e3b60fd428,,,
10001000035,IND002,ICP 8736,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19771231,IND,Bulsar; Valsada,20.629999,72.93,,,,,,,,300,,21,,,,,,,12;13,,36881758-0718-474f-b289-0a852ca948a9,,,
10001000035,IND002,ICP 8737,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19771231,IND,Bulsar; Valsada,20.629999,72.93,,,,,,,,300,,21,,,,,,,12;13,,b4172fd5-1deb-41c2-9702-80c5ccc5cd7f,,,
10001000035,IND002,ICP 9006,LJR 116,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Bhinar; Bulsar,20.629999,72.93,,,,,19780309,,,300,,21,,,,,,,12;13,,5b3bb1a0-2b35-44c7-8b44-1dfe54519001,,,
10001000035,IND002,ICP 13014,PR 6119,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Nangari; Dhenkanal district,20.649999,85.599998,,,,180,19830109,,,300,,21,,,,,,,12;13,,1e0d8ab2-1a23-461f-8df3-398fe7c912f4,,,
10001000035,IND002,ICP 15571,KP 5354,IND002,,,ICRISAT-MISN-212,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,Tur,19960626,IND,Deoli; Deoli taluk; Wardha district,20.649999,78.489997,,,,,19940304,,,300,,21,,,,,,,12;13,,c3e2ea04-39ce-408e-a401-c95630badfae,,,
10001000035,IND002,ICP 15573,KP 5358,IND002,,,ICRISAT-MISN-212,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19960626,IND,Hiwara; Deoli taluk; Wardha district,20.649999,78.489997,,,,,19940304,,,300,,21,,,,,,,12;13,,04ea67fc-7008-4658-a31f-fd6fd03f9fe8,,,
10001000035,IND002,ICP 7111,DSLR 131,IND002,,,ICRISAT-MISN-001,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19740620,IND,Vakad; Jalgaon district,20.649999,75.690002,,,,,19740423,,,300,,21,,,,,,,12;13,,eeb5683d-62ee-4fdb-b8a6-d22befff8bae,,,
10001000035,IND002,ICP 13012,PR 6117,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Baddiyabundh; Dhenkanal district,20.659999,85.599998,,,,160,19830109,,,300,,21,,,,,,,12;13,,997ebc58-41d1-4afa-888b-d2fef19fb3ef,,,
10001000035,IND002,ICP 13013,PR 6118,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Vikrantpur; Dhenkanal district,20.659999,85.599998,,,,175,19830109,,,300,,21,,,,,,,12;13,,36f751c8-85c0-4c7b-a9d8-e4d71521c6e7,,,
10001000035,IND002,ICP 13015,PR 6120,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Budapunk; Dhenkanal district,20.659999,85.599998,,,,200,19830109,,,300,,21,,,,,,,12;13,,43b6b1c1-1ae4-423d-9d8d-1e99ea54676e,,,
10001000035,IND002,ICP 13016,PR 6121,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Muhatta; Dhenkanal district,20.659999,85.599998,,,,200,19830109,,,300,,21,,,,,,,12;13,,0f0c8717-c4c1-4519-9e7b-f1df8a702a3e,,,
10001000035,IND002,ICP 13018,PR 6123,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Rajmalpur; Dhenkanal district,20.659999,85.599998,,,,290,19830109,,,300,,21,,,,,,,12;13,,3656d052-7c45-46e3-9845-a7467d48a504,,,
10001000035,TWN001,VI054805,2003-126,,,,AVRDC ADB RETA 6067,Cajanus,cajan,,,,pigeonpea,THOA HAE,20030709,LAO,"XAY, NAKANG",20.66667,101.98333,,,,671,20030520,,,,THOA HAE,,,,03-126,,,,,TRUE,2ed74c9b-9399-48bb-b46a-00d6a0ee693f,,http://seed.worldveg.org/search/view/passport/VI054805,USED AS VEGETABLE (YOUNG POD); RECEIVED WITH LAO PDR AS COUNTRY OF ORIGIN
10001000035,IND002,ICP 15746,RSW 2,IND002,,,ICRISAT-MISN-133,Cajanus,scarabaeoides,(L.) Thouars,,,pigeonpea,,19950706,IND,Vyala; Akola district,20.7,76.989997,,,,350,19860306,,,100,,10,,,,ICPW 145,,,12,,d73df31e-357f-48e5-8bbf-8ce05928a51f,,,
10001000035,IND002,ICP 7854,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19760111,IND,Akola; Akola district,20.703881,76.997093,,,,282,,,,300,,21,,,,Wilt resistant,,,12;13,,ae9df405-73bc-4fc7-b57f-e3d461d1a261,,,
10001000035,IND002,ICP 8337,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19760604,IND,Akola; Akola district,20.703881,76.997093,,,,282,,,,300,,21,,,,JKN 11,,,12;13,,4a2dbdc9-cb1a-4abb-8ae5-a57d1683b281,,,
10001000035,IND002,ICP 8871,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780425,IND,Akola; Akola district,20.703881,76.997093,,,,282,,,,300,,21,,,,,,,12;13,,d5edb1b8-daeb-4ef2-960e-d635043446b2,,,
10001000035,IND002,ICP 12208,VRR 494,IND002,,,ICRISAT-MISN-084,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,Mahori,19830617,IND,Vitholi; Manora; Akola district,20.709999,77.989997,,,,310,19811022,,,300,,21,,,,,,,12;13,,d83b00a6-4c7a-4e0b-b261-2ac418065a00,,,
10001000035,IND002,ICP 12980,PR 6090,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Kursud; Balangir district,20.709999,83.489997,,,,320,19830106,,,300,,21,,,,,,,12;13,,555e4499-3393-4e98-ab49-5c1121d5f15f,,,
10001000035,IND002,ICP 12981,PR 6091,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Daldali; Balangir district,20.709999,83.489997,,,,400,19830106,,,300,,21,,,,,,,12;13,,4097258c-cdd4-42e3-8b96-052f78d845ce,,,
10001000035,IND002,ICP 12982,PR 6092-1,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Bagatpur; Balangir district,20.709999,83.489997,,,,320,19830106,,,300,,21,,,,,,,12;13,,84a37345-d8eb-4370-a996-ff873a3fb002,,,
10001000035,IND002,ICP 12983,PR 6092-2,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Bagatpur; Balangir district,20.709999,83.489997,,,,320,19830106,,,300,,21,,,,,,,12;13,,102f0dfd-ac2e-417a-8a49-515f25cd392d,,,
10001000035,IND002,ICP 12984,PR 6092-3,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Bagatpur; Balangir district,20.709999,83.489997,,,,320,19830106,,,300,,21,,,,,,,12;13,,04d0c347-6c02-4b9a-bb5f-e4c2c0070de9,,,
10001000035,IND002,ICP 12985,PR 6093-1,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Bagatpur; Balangir district,20.709999,83.489997,,,,320,19830106,,,300,,21,,,,,,,12;13,,6f2aa43b-41b2-4b30-bf84-d1efe7b27004,,,
10001000035,IND002,ICP 12986,PR 6093-2,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Bagatpur; Balangir district,20.709999,83.489997,,,,320,19830106,,,300,,21,,,,,,,12;13,,ef03786e-9e61-4635-bd53-f019c5ed1eee,,,
10001000035,IND002,ICP 12992,PR 6098,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Kotamudi; Balangir district,20.709999,83.489997,,,,250,19830107,,,300,,21,,,,,,,12;13,,b57ea0f1-5423-42e6-9def-65ec2aa873d3,,,
10001000035,IND002,ICP 12993,PR 6099,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Burtha; Balangir district,20.709999,83.489997,,,,220,19830107,,,300,,21,,,,,,,12;13,,53ee1557-2b37-4988-b98d-41f4ebfdef78,,,
10001000035,IND002,ICP 12994,PR 6100,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Kamarmuda; Balangir district,20.709999,83.489997,,,,210,19830107,,,300,,21,,,,,,,12;13,,b87a160b-6059-4d3e-8dd3-665e5016b8e0,,,
10001000035,IND002,ICP 12995,PR 6101,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Shipthula; Balangir district,20.709999,83.489997,,,,220,19830107,,,300,,21,,,,,,,12;13,,db910bfb-202d-4287-8755-cf978ec89369,,,
10001000035,IND002,ICP 8046,ANM 406,IND002,,,ICRISAT-MISN-016,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19760615,IND,Burda; Balangir district,20.709999,83.489997,,,,,19760324,,,300,,21,,,,,,,12;13,,5777e0a9-551a-405c-9d58-a97af3059d6f,,,
10001000035,IND002,ICP 8047,ANM 407,IND002,,,ICRISAT-MISN-016,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19760615,IND,Sagarpaly; Balangir district,20.709999,83.489997,,,,250,19760324,,,300,,21,,,,,,,12;13,,b05a9bb2-e966-4b14-9ba7-1cb28adfce0d,,,
10001000035,IND002,ICP 8048,ANM 408,IND002,,,ICRISAT-MISN-016,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19760615,IND,Salapaly; Balangir district,20.709999,83.489997,,,,250,19760324,,,300,,21,,,,,,,12;13,,e44086a6-5579-42c8-a16d-991e887312b0,,,
10001000035,IND002,ICP 8049,ANM 409,IND002,,,ICRISAT-MISN-016,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19760615,IND,Salapaly; Balangir district,20.709999,83.489997,,,,250,19760324,,,300,,21,,,,,,,12;13,,f6e11526-c1e0-4d0d-a1ac-5adccc32c008,,,
10001000035,IND002,ICP 8050,ANM 410,IND002,,,ICRISAT-MISN-016,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19760615,IND,Salapaly; Balangir district,20.709999,83.489997,,,,250,19760324,,,300,,21,,,,,,,12;13,,057360a5-48cc-4751-a0bd-d504bd5e82a0,,,
10001000035,IND002,ICP 11487,JM 4212(A),IND002,,,ICRISAT-MISN-065,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820609,MMR,Heho town,20.719999,96.819999,,,,,19800307,,,300,,21,,,,,,,12;13,,ce2a8fa0-0bb2-4655-b64c-cae836d73a87,,,
10001000035,IND002,ICP 11488,JM 4212B,IND002,,,ICRISAT-MISN-065,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820609,MMR,Heho town,20.719999,96.819999,,,,,19800307,,,300,,21,,,,,,,12;13,,014c437c-8e7c-4094-9475-9dfe092c18c7,,,
10001000035,IND002,ICP 8342,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19760604,IND,Murtajapur,20.729999,77.349998,,,,,,,,300,,21,,,,JKN 16,,,12;13,,1402d6df-ed0e-4a47-a88e-a3d30a2916bf,,,
10001000035,IND002,ICP 15575,KP 5371,IND002,,,ICRISAT-MISN-212,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19960626,IND,Wardha; Wardha district,20.75,78.599998,,,,234,19940305,,,300,,21,,,,,,,12;13,,3c4ab351-5b45-46d1-8871-41ffb69ee07d,,,
10001000035,IND002,ICP 9007,LJR 117,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Kudkas; Dangs,20.75,73.68,,,,,19780309,,,300,,21,,,,,,,12;13,,0b858715-31b7-466e-9e93-923b455d2b16,,,
10001000035,IND002,ICP 9008,LJR 118A,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Dangs,20.75,73.68,,,,,19780309,,,300,,21,,,,,,,12;13,,d744b88f-4d94-4022-ba86-611524b8f312,,,
10001000035,IND002,ICP 9009,LJR 118B,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Dangs,20.75,73.68,,,,,19780309,,,300,,21,,,,,,,12;13,,2f33ae22-7a8d-48a3-ab7d-657da1ad572d,,,
10001000035,IND002,ICP 9010,LJR 118C,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Dangs,20.75,73.68,,,,,19780309,,,300,,21,,,,,,,12;13,,22af4507-3383-41fa-a07c-1935951d1d62,,,
10001000035,IND002,ICP 9011,LJR 118D,IND002,,,ICRISAT-MISN-034,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19780620,IND,Dangs,20.75,73.68,,,,,19780309,,,300,,21,,,,,,,12;13,,44695f8e-358a-48cc-967d-16ad4a68aded,,,
10001000035,IND002,ICP 15768,JM 4208,IND002,,,ICRISAT-MISN-065,Cajanus,crassus,(Prain ex King) van der Maesen,,,pigeonpea,,19950706,MMR,East Hillslope Above Taunggyi,20.78,97.029998,,,,,19800306,,,100,,10,,,,ICPW 167,,,12,,05da62ed-18e0-4e11-a986-16527300aa5e,,,
10001000035,IND002,ICP 15567,KP 5336,IND002,,,ICRISAT-MISN-212,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19960626,IND,Kosra; Pauni taluk; Bhandara district,20.79,79.639999,,,,200,19940302,,,300,,21,,,,,,,12;13,,c5390440-aa10-4d82-88a5-8fda6bfa98cd,,,
10001000035,IND002,ICP 15555,KP 5286,IND002,,,ICRISAT-MISN-212,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19960626,IND,Gandhigram; Akola district,20.799999,77,,,,250,19940227,,,300,,27,,,,,,,12;13,,535b4abd-59aa-4f98-8420-814937ec0a4a,,,
10001000035,IND002,ICP 15572,KP 5356,IND002,,,ICRISAT-MISN-212,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19960626,IND,Dahegaon; Deoli taluk; ; Wardha district,20.799999,79.599998,,,,240,19940304,,,300,,21,,,,,,,12;13,,88a07683-8012-40bd-b010-bdafad3e5eae,,,
10001000035,IND002,ICP 14020,RSW 3,IND002,,,ICRISAT-MISN-133,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19870716,IND,Nandura; Akola district,20.819999,76.459999,,,,,19860306,,,300,,21,,,,,,,12;13,,f8a23d9a-e621-45d8-b480-be937d988955,,,
10001000035,IND002,ICP 15667,PR 4557,IND002,,,ICRISAT-MISN-055,Cajanus,platycarpus,(Benth.) van der Maesen,,,pigeonpea,,19800611,IND,Palasner; Dhargon,20.819999,75.209999,,,,,19791001,,,100,,10,,,,ICPW 066,,,12;13,,c066c816-b9ee-4fc1-bb5b-212531d3c4e7,,,
10001000035,IND002,ICP 13017,PR 6122,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Anugal; Dhenkanal district,20.829999,85.089996,,,,225,19830109,,,300,,21,,,,,,,12;13,,e584f61c-2c89-4df7-bcf4-c422b1b5f36a,,,
10001000035,IND002,ICP 15570,KP 5347,IND002,,,ICRISAT-MISN-212,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19960626,IND,Saloo; Seloo taluk; Wardha district,20.829999,78.709999,,,,,19940303,,,300,,21,,,,,,,12;13,,633f8129-6fe6-4f5e-a6db-baf5d12e71fb,,,
10001000035,IND002,ICP 7378,ANM 47,IND002,,,ICRISAT-MISN-006,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19750615,IND,Kurud; Durg district,20.829999,81.720001,,,,,19750201,,,300,,21,,,,,,,12;13,,34e1964a-eccd-48dd-b08c-4a7ff52c712e,,,
10001000035,IND002,ICP 12996,PR 6102,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Sonepur; Balangir district,20.84,83.919998,,,,225,19830107,,,300,,21,,,,,,,12;13,,2c2b7db6-6d46-4fcc-87d0-500440a6c641,,,
10001000035,IND002,ICP 11435,JM 3765/2,IND002,,,ICRISAT-MISN-047,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820625,BGD,5N of Teknaf,20.87,92.3,,,,50,19790316,,,300,,21,,,,,,,12;13,,d69082ba-3d2f-4522-b00c-ce642ddac722,,,
10001000035,IND002,ICP 13002,PR 6108-1,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Madhupur; Phulabani,20.870001,84.389999,,,,350,19830108,,,300,,21,,,,,,,12;13,,ee4b5408-fd79-485c-9b2e-8f010f088285,,,
10001000035,IND002,ICP 13003,PR 6108-2,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Madhupur; Phulabani,20.870001,84.389999,,,,350,19830108,,,300,,21,,,,,,,12;13,,abb0376a-3318-42dc-8d00-7617b8903e24,,,
10001000035,IND002,ICP 13004,PR 6109-1,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Madhupur; Phulabani,20.870001,84.389999,,,,350,19830108,,,300,,21,,,,,,,12;13,,bd1377d1-6f7e-448d-8997-196f39874252,,,
10001000035,IND002,ICP 13005,PR 6109-2,IND002,,,ICRISAT-MISN-097,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19840616,IND,Madhupur; Phulabani,20.870001,84.389999,,,,350,19830108,,,300,,21,,,,,,,12;13,,342d2ef8-40e2-4805-8bab-646535b6a37e,,,
10001000035,IND002,ICP 15558,KP 5302,IND002,,,ICRISAT-MISN-212,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19960626,IND,Walgaon; Amravathi district,20.930001,77.760002,,,,,19940227,,,300,,21,,,,,,,12;13,,1a638949-dd54-4825-b636-34df94a9f138,,,
10001000035,IND002,ICP 8332,,,,,ICRISAT-MISN-N/A,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19760604,IND,Amravati; Amravati district,20.930679,77.758713,,,,340,,,,300,,21,,,,JKN 6,,,12;13,,b2901ffa-c868-47a2-8ffd-4c94d57814da,,,
10001000035,IND002,ICP 15556,KP 5289,IND002,,,ICRISAT-MISN-212,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19960626,IND,Patsul; Akot taluk; Akola district,20.979999,77,,,,,19940227,,,300,,21,,,,,,,12;13,,febd716d-c447-4d1b-9a8d-dbb61f717612,,,
10001000035,IND002,ICP 15574,KP 5364,IND002,,,ICRISAT-MISN-212,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19960626,IND,Wadhuna; Arvi taluk; Wardha district,20.979999,78.349998,,,,,19940304,,,300,,27,,,,,,,12;13,,e4bc59ec-ac47-49a5-991f-dae4f3b7e0a0,,,
10001000035,IND002,ICP 7109,DSLR 129,IND002,,,ICRISAT-MISN-001,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19740620,IND,Nasirabad; Jalgaon district,21,75.660003,,,,230,19740422,,,300,,21,,,,,,,12;13,,c08a18a8-a182-4b9e-a29c-cea1eeb3fdba,,,
10001000035,IND002,ICP 10931,PR 4550,IND002,,,ICRISAT-MISN-055,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19800611,IND,Khiroda; Jalgaon district,21.01,75.559997,,,,,19791001,,,300,,26,,,,,,,12;13,,3a084a43-fae7-45d5-b06e-48568ae43468,,,
10001000035,IND002,ICP 15559,KP 5307,IND002,,,ICRISAT-MISN-212,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19960626,IND,Nandgaonpeth; Amravathi taluk; Amravati district,21.01,77.699996,,,,,19940228,,,300,,27,,,,,,,12;13,,063a4658-11e0-42b9-ac25-0c8e9a2e66f1,,,
